SandeepJoel/joel-talon\t0		false	false	https://github.com/SandeepJoel/joel-talon
sbungartz/dotfiles\t0		false	false	https://github.com/sbungartz/dotfiles
seanpm2001/Bliss_Browser_Talon\t1	🌳️🌐️#️⃣️ The Bliss Browser Talon language support module, allowing Talon programs to be written in and ran within the browser.	false	false	https://github.com/seanpm2001/Bliss_Browser_Talon
seanpm2001/Learn-Talon\t2	📚️ A repository for showcasing my knowledge of the Talon programming language, and continuing to learn the language. 	false	false	https://github.com/seanpm2001/Learn-Talon
seanpm2001/SNU_2D_ProgrammingTools_IDE_Talon\t2	⌨️ The Talon programming language IDE submodule for SNU Programming Tools (2D Mode)	false	false	https://github.com/seanpm2001/SNU_2D_ProgrammingTools_IDE_Talon
simone201/Talon-SH-Kernel\t3	Sources of Talon SH Kernel, based on Talon Kernel by existz	false	false	https://github.com/simone201/Talon-SH-Kernel
sjgallagher2/sam-talon\t2	Talon configuration and customization	false	false	https://github.com/sjgallagher2/sam-talon
skeating/my-talon-adaptations\t0		false	false	https://github.com/skeating/my-talon-adaptations
SkepticMystic/talon-commands\t0		false	false	https://github.com/SkepticMystic/talon-commands
slatermorgan/ms_talon\t0		false	false	https://github.com/slatermorgan/ms_talon
SorontarX10/talon-config\t0	talon config	false	false	https://github.com/SorontarX10/talon-config
splondike/talon_mystuff\t3	My person Talon customisations	false	false	https://github.com/splondike/talon_mystuff
splondike/talon_telector\t10	Text selection overlay for Talon	true	false	https://github.com/splondike/talon_telector
splondike/talon_ui_helper\t48	Talon package aimed at making it easier to build new mouse controlling voice commands	false	false	https://github.com/splondike/talon_ui_helper
Swiftloke/nc-talon\t0	My Talon Voice config	false	false	https://github.com/Swiftloke/nc-talon
SzaszRobert90/configs\t0		false	false	https://github.com/SzaszRobert90/configs
taikuukaits/godot_talon\t0	Talon voice commands for godot	false	false	https://github.com/taikuukaits/godot_talon
taikuukaits/unity_talon\t0	Useful voice tools for unity and csharp for Talon.	false	false	https://github.com/taikuukaits/unity_talon
talonhub/community\t824	Voice command set for Talon, community-supported.	false	false	https://github.com/talonhub/community
talonvoice/webspeech_examples\t3		false	false	https://github.com/talonvoice/webspeech_examples
tararoys/mouse_guide\t16		false	false	https://github.com/tararoys/mouse_guide
tararoys/nvda\t0		false	false	https://github.com/tararoys/nvda
tararoys/NVDA-Talon\t6	No eyes.  No hands.  No need for headphones.  Complete control of your windows machine.   Very lightweight set of talon voice commands for interacting with NVDA 	false	false	https://github.com/tararoys/NVDA-Talon
tararoys/presentation_mode\t4	a presentation mode extension for Talon to make it easier to talk without having to remember to switch modes all the time	false	false	https://github.com/tararoys/presentation_mode
tararoys/talon-tutorials\t4		false	false	https://github.com/tararoys/talon-tutorials
tbaecker/talon_personal\t0	My configuration for Talon Voice	false	false	https://github.com/tbaecker/talon_personal
tbodt/.files\t6		false	false	https://github.com/tbodt/.files
tdadah/tara_talon\t0	User settings for Talon Voice	false	false	https://github.com/tdadah/tara_talon
thegoblingame/tsw\t0		false	false	https://github.com/thegoblingame/tsw
TheGreatBabushka/talon-utils\t0		false	false	https://github.com/TheGreatBabushka/talon-utils
theryangeary/knausj_talon\t0	fork of knausj_talon	false	false	https://github.com/theryangeary/knausj_talon
theryangeary/theryangeary_talon\t0	custom talon config to be used in conjunction with knausj	false	false	https://github.com/theryangeary/theryangeary_talon
thetomcraig/talon_scripts\t0		false	false	https://github.com/thetomcraig/talon_scripts
thezeroalpha/dotfiles\t23	My personal shell configs and stuff	false	false	https://github.com/thezeroalpha/dotfiles
towc/dotfiles\t1	my linux dotfiles	false	false	https://github.com/towc/dotfiles
triantium/dotfiles\t1		false	false	https://github.com/triantium/dotfiles
trillium/mouse-clock\t0		false	false	https://github.com/trillium/mouse-clock
trillium/talon-backup\t0		false	false	https://github.com/trillium/talon-backup
trillium/talon_backup_repo_user\t0		false	false	https://github.com/trillium/talon_backup_repo_user
trillium/talon-recall\t0	Recall — name and switch to specific windows by voice. A standalone Talon voice command package.	false	false	https://github.com/trillium/talon-recall
U-1SU2U/TalonConfig\t0		false	false	https://github.com/U-1SU2U/TalonConfig
uykusuz/talon\t0	my user scripts for talon	false	false	https://github.com/uykusuz/talon
vankiru/talon\t1	Personal Talon voice command set	false	false	https://github.com/vankiru/talon
Visate/talon-community\t0	Modification to the Talon community repository.	false	false	https://github.com/Visate/talon-community
vlahm/talon_commands\t0	Voice commands for Ubuntu, Gnome-terminal, R, Python, Vim, Tmux, Firefox, etc.	false	false	https://github.com/vlahm/talon_commands
voqal/voqal\t190	Voice native AI agent for the builders of tomorrow 	false	false	https://github.com/voqal/voqal
vu3jej/bugg\t0		false	false	https://github.com/vu3jej/bugg
Vynlar/vynlar_talon\t0		false	false	https://github.com/Vynlar/vynlar_talon
wavecycle/talon-commands\t0		false	false	https://github.com/wavecycle/talon-commands
web-tools42/joshwcomeau\t0		false	false	https://github.com/web-tools42/joshwcomeau
wjs20/my-talon\t0		false	false	https://github.com/wjs20/my-talon
wolfmanstout/talon-gaze-ocr\t71	Talon scripts to enable advanced cursor control using eye tracking and OCR.	false	false	https://github.com/wolfmanstout/talon-gaze-ocr
wolfmanstout/talon-vocabulary-editor\t3	Experimental features for managing your knausj_talon vocabulary.	false	false	https://github.com/wolfmanstout/talon-vocabulary-editor
Xe/invocations\t42	spoken word invocations for Talon	false	false	https://github.com/Xe/invocations
ZachWatkins/user-talon\t0	User configuration for Talon Voice	false	false	https://github.com/ZachWatkins/user-talon
ziemus/talon_voice_games\t3	My Talon Voice game library to be used with my custom game mode, see my knausj_talon fork.	false	false	https://github.com/ziemus/talon_voice_games
